File: eucaLeaf.dat                                Spring 2009
Leaf measurements from Steve Candy, used in his Ph. D. thesis 
A portion of these data was later used by:
- Gregoire, TG., and Salas, C. 2009. Ratio estimation with measurement
     error in the auxiliary variate. Biometrics 65(2):590-598

Number of data records = 744           First line of data = 12

Time       Tree Shoot      Length  Width   Leaf_area
                           ( mm )  ( mm ) ( cm^2 )
==============================================================
EARLY         10   SC       223       47   75.4    74.93426828
EARLY         10   SC       210       42   53.1    63.16560324
EARLY         10   SC       111       49   46.5    42.28006564
EARLY         10   SC       227       53   85.4    86.32842226
EARLY         10   BC        74       22   15.5    12.77532757
EARLY         10   BC       165       38   47.3     45.9705281
EARLY         10   BC       188       36   46.2    48.74391814
EARLY         10   BC       135       49   54.0    50.25643511
EARLY         10   BC       194       38   28.1    53.03506017
EARLY         10   BC       171       47   50.9    59.27538359
EARLY         10   BC       132       55   55.4    55.60633121
EARLY         10   BC       108       22   17.9    17.83763171
EARLY         10   BC        65       21   10.6    10.85139356
EARLY         10   BC       145       42   52.2    45.54755217
EARLY         10   BC       162       37   43.1    43.98572082
EARLY         10   BC       137       50   55.2    52.00214637
EARLY         10   BC       181       32   41.7    41.66665312
EARLY         10   BC       138       42   40.7    43.60060124
EARLY         10   BC       147       60   67.5    66.98499213
EARLY         10   BC       130       34   29.3    33.14853599
EARLY         10   BC       131       35   31.6    34.40247631
EARLY         10   BC       144       24   24.3    25.19005531
EARLY         10   BC        83       31   20.9    20.24860102
EARLY         10   BC       153       38   44.9    43.00579524
EARLY         10   BC       150       41   47.6    45.76164878
EARLY         10   BC       170       44   49.7    55.03254943
EARLY         10   BC       115       21   16.7    17.95785397
EARLY         10   BC       174       41   54.7    52.16889312
EARLY         10   BC       160       29   30.3    33.70691738
EARLY         10   BC       195       39   47.8    54.74586666
EARLY         10   BC       118       49   45.3     44.6256566
EARLY         10   BC       183       35   44.5    46.21350887
EARLY         10   BC       104       21   20.1    16.43247755
EARLY         10   BC       154       50   59.1    57.65974602
EARLY         10   BC       184       35   42.7    46.43639892
EARLY         10   BC       134       32   28.6    31.95251371
EARLY         10   BC       190       29   36.3    39.22952577
EARLY         10   BC       170       44   54.3    55.03254943
EARLY         10   BC       140       45   49.8    47.46747736
EARLY         10   BC       101       18   13.5     13.6255139
EARLY         10   BC       159       27   30.8    31.10331402
EARLY         10   BC       145       38   37.0     41.0142456
EARLY         10   BC       117       17   15.4    14.61289096
EARLY         10   BC       141       26   26.4    26.88869579
EARLY         10   BC       120       40   29.7    36.61900707
EARLY         10   BC       195       35   47.2    48.87901392
EARLY         10   BC       157       28   31.5    31.95195545
EARLY         10   BC       135       21   21.1    20.68883312
EARLY         10   BC       117       30   28.2    26.49265066
EARLY         10   BC       150       27   29.6    29.54364776
EARLY         10   BC       179       26   32.4    33.19465231
EARLY         10   BC       192       38   46.7    52.55203927
EARLY          5   BC       150       53   61.0    59.88106932
EARLY          5   BC       224       55   84.6    88.69588955
EARLY          5   BC       290       49   91.2    98.71228094
EARLY          5   BC       189       55   82.3    76.34096497
EARLY          5   BC       250       63  111.9    112.6652696
EARLY          5   BC       170       53   69.2    66.87779214
EARLY          5   BC       250       67  124.8    120.1694824
EARLY          5   BC       145       48   56.7    52.38556187
EARLY          5   BC       268       58   97.9    109.8577333
EARLY          5   BC       165       56   72.3     69.0054089
EARLY          5   BC       200       66  100.8    97.13846955
EARLY          5   BC       240       54   95.2    92.47206794
EARLY          5   BC       265       38   64.3    69.84683003
EARLY          5   BC       320       46   91.2    100.7802301
EARLY          5   BC       274       44   78.0    83.87764947
EARLY          5   BC       198       55   87.9    79.54176339
EARLY          5   BC       205       64  100.7    96.13036864
EARLY          5   BC       227       54   85.9    88.03539026
EARLY          5   BC       184       42   53.5    56.20835673
EARLY          5   BC       213       59   93.7    91.31317321
EARLY          5   BC       140       49   46.4    51.89630503
EARLY          5   BC       130       47   49.5    46.53317577
EARLY          5   BC       190       51   73.4    70.86485696
EARLY          5   BC       255       38   58.9    67.51452925
EARLY          5   BC       283       51   96.9    100.7399207
EARLY          5   BC       179       53   76.1    69.99427436
EARLY          9   SC       200       49   72.6    71.10487513
EARLY          9   SC        54        9    7.9    3.792617811
EARLY          9   SC       295       50   85.9    102.3567619
EARLY          9   SC       239       47   88.0    79.66170805
EARLY          9   SC       286       60  122.2    120.5531621
EARLY          9   SC       208       66  103.0    100.5610946
EARLY          9   SC        64        9    7.6    4.406410249
EARLY          9   SC       105       39   28.0    31.69478493
EARLY          9   SC       216       55   88.7    85.89319056
EARLY          9   SC       245       46   80.9    79.61101585
EARLY          9   SC       249       42   87.8    73.41716941
EARLY          9   SC       149       47   56.4    52.48899575
EARLY          9   SC       245       56   92.7     97.8275766
EARLY          9   SC       235       50   70.0    83.73875434
EARLY          9   SC       282       59  112.5    116.9854961
EARLY          9   SC       280       53  107.2    103.8997255
EARLY          9   SC       212       61   95.0    94.16608935
EARLY          9   SC       336       48  105.4    110.0131868
EARLY          9   SC       137       50   53.8    52.00214637
EARLY          9   SC       238       47   79.4    79.36735416
EARLY          9   SC       248       41   76.1    71.33326129
EARLY          9   SC        76       14    8.7    8.146649638
EARLY          9   SC       235       42   85.1    69.76041385
EARLY          9   SC       230       43   75.2    70.15640309
EARLY          9   SC       220       44   75.0    69.10051189
EARLY          9   SC       237       52   88.0    87.90597965
EARLY          9   SC       289       57  106.7    115.3042241
EARLY          9   SC       267       52   91.1    97.66071425
EARLY          9   SC       230       41   72.7    66.74215072
EARLY          9   SC       327       42  100.4     93.3872192
EARLY          9   SC       300       49  108.6    101.7115683
EARLY          9   SC       305       53  106.2    112.0487208
EARLY          9   SC        55       12    5.3    5.210125383
EARLY          9   SC       205       55   86.4    82.01947824
EARLY          9   SC       265       42   72.7    77.56700357
EARLY          9   SC       178       38   43.7    49.15398567
EARLY          9   SC       180       40   38.7    52.38145248
EARLY          9   SC       282       54  106.5    106.6220436
EARLY          9   SC       135       43   47.3    43.82980036
EARLY          9   SC       230       34   55.1    54.85715407
EARLY          9   SC       235       27   45.2    43.91460286
EARLY          9   SC       150       31   26.8     34.1438074
EARLY          9   SC       197       38   56.7    53.75850091
EARLY          9   SC       128       49   44.4    47.94857195
EARLY          9   SC       108       21   17.4    16.98924761
EARLY          9   SC        96       15   11.6    10.76322618
EARLY          9   SC       100       19   13.0      14.293349
EARLY          9   SC        70       12    9.5     6.44642621
EARLY          9   SC        85       14    8.1    8.992753475
EARLY          9   SC       230       31   57.1    49.79783728
EARLY          9   SC       222       32   53.6    49.89755258
EARLY          9   SC       241       44   71.2     74.8926377
EARLY          9   SC       230       42   87.9    68.44831148
EARLY          9   SC       327       56  146.6    126.2294733
